# The list of all links between articles.
# Article names are URL-encoded; e.g., in Java they can be decoded using java.net.URLDecoder.decode(articleName, "UTF-8").
# FORMAT:   linkSource   linkTarget
#
# When publishing on this data set, please cite:
# (1) Robert West and Jure Leskovec:
#     Human Wayfinding in Information Networks.
#     21st International World Wide Web Conference (WWW), 2012.
# (2) Robert West, Joelle Pineau, and Doina Precup:
#     Wikispeedia: An Online Game for Inferring Semantic Distances between Concepts.
#     21st International Joint Conference on Artificial Intelligence (IJCAI), 2009.

%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Bede
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Columba
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	D%C3%A1l_Riata
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Great_Britain
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Ireland
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Isle_of_Man
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Monarchy
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Orkney
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Picts
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Scotland
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Wales
%C3%85land	20th_century
%C3%85land	Baltic_Sea
%C3%85land	Crimean_War
%C3%85land	Currency
%C3%85land	Euro
%C3%85land	European_Union
%C3%85land	Finland
%C3%85land	League_of_Nations
%C3%85land	List_of_countries_by_system_of_government
%C3%85land	Nationality
%C3%85land	Parliamentary_system
%C3%85land	Police
%C3%85land	Russia
%C3%85land	Stockholm
%C3%85land	Sweden
%C3%85land	Time_zone
%C3%85land	Tourism
%C3%85land	United_Kingdom
%C3%85land	World_War_II
%C3%89douard_Manet	Absinthe
%C3%89douard_Manet	Beer
%C3%89douard_Manet	Claude_Monet
%C3%89douard_Manet	Diego_Vel%C3%A1zquez
%C3%89douard_Manet	Edgar_Allan_Poe
%C3%89douard_Manet	France
%C3%89douard_Manet	Francisco_Goya
%C3%89douard_Manet	Germany
%C3%89douard_Manet	Impressionism
%C3%89douard_Manet	Italy
%C3%89douard_Manet	Landscape
%C3%89douard_Manet	Netherlands
%C3%89douard_Manet	Painting
%C3%89douard_Manet	Paris
%C3%89douard_Manet	Photography
%C3%89douard_Manet	Raphael
%C3%89douard_Manet	Renaissance
%C3%89douard_Manet	Sweden
%C3%89douard_Manet	United_States_dollar
%C3%89douard_Manet	Washington%2C_D.C.
%C3%89ire	Canada
%C3%89ire	English_language
%C3%89ire	George_VI_of_the_United_Kingdom
%C3%89ire	Ireland
%C3%89ire	Northern_Ireland
%C3%89ire	Ottawa
%C3%89ire	Republic_of_Ireland
%C3%89ire	United_Kingdom
%C3%93engus_I_of_the_Picts	D%C3%A1l_Riata
%C3%93engus_I_of_the_Picts	Durham
%C3%93engus_I_of_the_Picts	England
%C3%93engus_I_of_the_Picts	Great_Britain
%C3%93engus_I_of_the_Picts	Ireland
%C3%93engus_I_of_the_Picts	Lion
%C3%93engus_I_of_the_Picts	Mercia
%C3%93engus_I_of_the_Picts	Scotland
%C3%93engus_I_of_the_Picts	Viking
%C3%93engus_I_of_the_Picts	York
%E2%82%AC2_commemorative_coins	Athens
%E2%82%AC2_commemorative_coins	Atlantic_Ocean
%E2%82%AC2_commemorative_coins	Austria
%E2%82%AC2_commemorative_coins	Belgium
%E2%82%AC2_commemorative_coins	Berlin
%E2%82%AC2_commemorative_coins	Brussels
%E2%82%AC2_commemorative_coins	Cathedral_of_Magdeburg
%E2%82%AC2_commemorative_coins	Cereal
%E2%82%AC2_commemorative_coins	Christopher_Columbus
%E2%82%AC2_commemorative_coins	Cologne
%E2%82%AC2_commemorative_coins	Comet
%E2%82%AC2_commemorative_coins	Dresden
%E2%82%AC2_commemorative_coins	European_Union
%E2%82%AC2_commemorative_coins	Finland
%E2%82%AC2_commemorative_coins	France
%E2%82%AC2_commemorative_coins	Galileo_Galilei
%E2%82%AC2_commemorative_coins	Germany
%E2%82%AC2_commemorative_coins	Greece
%E2%82%AC2_commemorative_coins	Hamburg
%E2%82%AC2_commemorative_coins	Harold_Macmillan
%E2%82%AC2_commemorative_coins	Heraldry
%E2%82%AC2_commemorative_coins	History
%E2%82%AC2_commemorative_coins	Ireland
%E2%82%AC2_commemorative_coins	Italy
%E2%82%AC2_commemorative_coins	Luxembourg
%E2%82%AC2_commemorative_coins	Maize
%E2%82%AC2_commemorative_coins	Miguel_de_Cervantes
%E2%82%AC2_commemorative_coins	Monaco
%E2%82%AC2_commemorative_coins	Munich
%E2%82%AC2_commemorative_coins	Netherlands
%E2%82%AC2_commemorative_coins	Numismatics
%E2%82%AC2_commemorative_coins	Nutrition
%E2%82%AC2_commemorative_coins	Pope_John_Paul_II
%E2%82%AC2_commemorative_coins	Portugal
%E2%82%AC2_commemorative_coins	Rice
%E2%82%AC2_commemorative_coins	San_Marino
%E2%82%AC2_commemorative_coins	Sanssouci
%E2%82%AC2_commemorative_coins	Soviet_Union
%E2%82%AC2_commemorative_coins	Spain
%E2%82%AC2_commemorative_coins	Suffrage
%E2%82%AC2_commemorative_coins	Turin
%E2%82%AC2_commemorative_coins	United_Kingdom
%E2%82%AC2_commemorative_coins	United_Nations
%E2%82%AC2_commemorative_coins	United_States
%E2%82%AC2_commemorative_coins	Vatican_City
%E2%82%AC2_commemorative_coins	Wheat
%E2%82%AC2_commemorative_coins	Zeus
Death_Valley_National_Park	Automobile
Death_Valley_National_Park	Bicycle
Death_Valley_National_Park	Bird
Death_Valley_National_Park	Bobcat
Death_Valley_National_Park	Book
Death_Valley_National_Park	California
Death_Valley_National_Park	Chicago
Death_Valley_National_Park	Climate
Death_Valley_National_Park	Colorado_River
Death_Valley_National_Park	Continent
Death_Valley_National_Park	Continental_crust
Death_Valley_National_Park	Copper
Death_Valley_National_Park	Crust_%28geology%29
Death_Valley_National_Park	Desert
Death_Valley_National_Park	Eocene
Death_Valley_National_Park	Evolution
Death_Valley_National_Park	Film
Death_Valley_National_Park	Fish
Death_Valley_National_Park	Fossil
Death_Valley_National_Park	Geology
Death_Valley_National_Park	Glacier
Death_Valley_National_Park	Gold
Death_Valley_National_Park	Granite
Death_Valley_National_Park	Herbert_Hoover
Death_Valley_National_Park	Human
Death_Valley_National_Park	Ice_age
Death_Valley_National_Park	Ireland
Death_Valley_National_Park	Las_Vegas%2C_Nevada
Death_Valley_National_Park	Lead
Death_Valley_National_Park	Mammal
Death_Valley_National_Park	Mineral
Death_Valley_National_Park	Mining
Death_Valley_National_Park	North_America
Death_Valley_National_Park	Pacific_Ocean
Death_Valley_National_Park	Plant
Death_Valley_National_Park	Plate_tectonics
Death_Valley_National_Park	Quartz
Death_Valley_National_Park	Radio
Death_Valley_National_Park	Reptile
Death_Valley_National_Park	Salt
Death_Valley_National_Park	Silver
Death_Valley_National_Park	Snowball_Earth
Death_Valley_National_Park	Soil
Death_Valley_National_Park	Talc
Death_Valley_National_Park	Telephone
Death_Valley_National_Park	Television
Death_Valley_National_Park	The_Bahamas
Death_Valley_National_Park	United_States
Death_Valley_National_Park	Volcano
Decade_Volcanoes	Colima_%28volcano%29
Decade_Volcanoes	Colombia
Decade_Volcanoes	Democratic_Republic_of_the_Congo
Decade_Volcanoes	European_Union
Decade_Volcanoes	Galeras
Decade_Volcanoes	Greece
Decade_Volcanoes	Guatemala
Decade_Volcanoes	Indonesia
Decade_Volcanoes	International_Space_Station
Decade_Volcanoes	Italy
Decade_Volcanoes	Japan
Decade_Volcanoes	Koryaksky
Decade_Volcanoes	Mauna_Loa
Decade_Volcanoes	Mexico
Decade_Volcanoes	Mount_Nyiragongo
Decade_Volcanoes	Mount_Rainier
Decade_Volcanoes	Mount_Unzen
Decade_Volcanoes	Natural_disaster
Decade_Volcanoes	Papua_New_Guinea
Decade_Volcanoes	Philippines
Decade_Volcanoes	Russia
Decade_Volcanoes	Sakurajima
Decade_Volcanoes	Santorini
Decade_Volcanoes	Spain
Decade_Volcanoes	Ulawun
Decade_Volcanoes	United_Nations
Decade_Volcanoes	Volcano
Decade_Volcanoes	Water
Deconstructivism	Columbus%2C_Ohio
Deconstructivism	Constructivism_%28art%29
Deconstructivism	Cubism
Deconstructivism	Dresden
Deconstructivism	El_Lissitzky
Deconstructivism	Expressionism
Deconstructivism	Manchester
Deconstructivism	Prague
Deconstructivism	Socialism
Deconstructivism	Spain
Deconstructivism	The_Holocaust
Defaka	English_language
Defaka	Nigeria
Defense_of_Sihang_Warehouse	China
Defense_of_Sihang_Warehouse	Electricity
Defense_of_Sihang_Warehouse	Flag_of_the_Republic_of_China
Defense_of_Sihang_Warehouse	Germany
Defense_of_Sihang_Warehouse	Mathematics
Defense_of_Sihang_Warehouse	Papua_New_Guinea
Defense_of_Sihang_Warehouse	Republic_of_China
Defense_of_Sihang_Warehouse	Shanghai
Defense_of_Sihang_Warehouse	Soviet_Union
Defense_of_Sihang_Warehouse	Taiwan
Definition_of_planet	1_Ceres
Definition_of_planet	3_Juno
Definition_of_planet	4_Vesta
Definition_of_planet	90377_Sedna
Definition_of_planet	Asteroid
Definition_of_planet	Binary_star
Definition_of_planet	Comet
Definition_of_planet	Earth
Definition_of_planet	Enceladus_%28moon%29
Definition_of_planet	Extrasolar_planet
Definition_of_planet	Galileo_Galilei
Definition_of_planet	Gas_giant
Definition_of_planet	Gravitation
Definition_of_planet	Helium
Definition_of_planet	Hydrogen
Definition_of_planet	Jupiter
Definition_of_planet	Mars
Definition_of_planet	Mercury_%28planet%29
Definition_of_planet	Moon
Definition_of_planet	Neptune
Definition_of_planet	Planet
Definition_of_planet	Pluto
Definition_of_planet	Prague
Definition_of_planet	Rio_de_Janeiro
Definition_of_planet	Saturn
Definition_of_planet	Solar_System
Definition_of_planet	Star
Definition_of_planet	Sun
Definition_of_planet	Telescope
Definition_of_planet	Uranus
Definition_of_planet	Venus
Deinonychus	Animal
Deinonychus	Binomial_nomenclature
Deinonychus	Calvin_and_Hobbes
Deinonychus	Chordate
Deinonychus	Cretaceous
Deinonychus	Dinosaur
Deinonychus	Microraptor
Deinonychus	Reptile
Deinonychus	Saurischia
Deinonychus	Scientific_classification
Deinonychus	Theropoda
Deinonychus	Velociraptor
Deity	Allah
Deity	Ancient_Egypt
Deity	Anthropology
Deity	Atheism
Deity	Brahman
Deity	Buddhism
Deity	Christianity
Deity	Earth
Deity	English_language
Deity	Fiction
Deity	God
Deity	Hinduism
Deity	Human
Deity	Islam
Deity	Japan
Deity	Jesus
Deity	Judaism
Deity	Latin
Deity	Mythology
Deity	Osiris
Deity	Universe
Deity	Waheguru
Delhi	16th_century
Delhi	19th_century
Delhi	Afghanistan
Delhi	Agriculture
Delhi	Akbar
Delhi	Babur
Delhi	Badminton
Delhi	British_Empire
Delhi	Buddha
Delhi	Climate
Delhi	Commonwealth_Games
Delhi	Cricket
Delhi	Dam
Delhi	Delhi
Delhi	English_language
Delhi	Football_%28soccer%29
Delhi	Himalayas
Delhi	Hindi
Delhi	Hinduism
Delhi	India
Delhi	Indian_Standard_Time
Delhi	Indira_Gandhi
Delhi	Jew
Delhi	Mahabharata
Delhi	Mosque
Delhi	Mumbai
Delhi	New_Delhi
Delhi	Persian_Empire
Delhi	Rain
Delhi	River
Delhi	Slavery
Delhi	Sultan
Delhi	Summer
Delhi	Tamil_language
Delhi	Tennis
Delhi	Time_zone
Delhi	Tokyo
Delhi	Tourism
Delhi	United_Nations
Delhi	Winter
Delhi	World_War_I
Deluge_%28mythology%29	Atlantis
Deluge_%28mythology%29	Black_Sea
Deluge_%28mythology%29	Charles_Etienne_Brasseur_de_Bourbourg
Deluge_%28mythology%29	Civilization
Deluge_%28mythology%29	Deity
Deluge_%28mythology%29	Egypt
Deluge_%28mythology%29	Epic_of_Gilgamesh
Deluge_%28mythology%29	Euphrates
Deluge_%28mythology%29	Fertile_Crescent
Deluge_%28mythology%29	Greece
Deluge_%28mythology%29	Greek_mythology
Deluge_%28mythology%29	Hinduism
Deluge_%28mythology%29	Ice_age
Deluge_%28mythology%29	Iraq
Deluge_%28mythology%29	Maya_mythology
Deluge_%28mythology%29	Mediterranean_Sea
Deluge_%28mythology%29	Mesopotamia
Deluge_%28mythology%29	Miocene
Deluge_%28mythology%29	Mythology
Deluge_%28mythology%29	Nile
Deluge_%28mythology%29	Norse_mythology
Deluge_%28mythology%29	Odin
Deluge_%28mythology%29	Plato
Deluge_%28mythology%29	Sanskrit
Deluge_%28mythology%29	Sea_level_rise
Deluge_%28mythology%29	Soil
Deluge_%28mythology%29	Sumer
Deluge_%28mythology%29	Tigris
Deluge_%28mythology%29	Tsunami
Deluge_%28mythology%29	Yellow_River
Demand_Note	Abraham_Lincoln
Demand_Note	Alexander_Hamilton
Demand_Note	American_Civil_War
Demand_Note	Bald_Eagle
Demand_Note	Banknote
Demand_Note	Boston%2C_Massachusetts
Demand_Note	Gold
Demand_Note	New_York_City
Demand_Note	Silver
Demand_Note	United_States
Demand_Note	United_States_Congress
Demand_Note	United_States_dollar
Democracy	Africa
Democracy	Alexander_the_Great
Democracy	Ancient_Greece
Democracy	Aristotle
Democracy	Autocracy
Democracy	California
Democracy	Citizenship
Democracy	Cold_War
Democracy	Communism
Democracy	Cooperative
Democracy	European_Union
Democracy	Fascism
Democracy	Georgia_%28country%29
Democracy	Glorious_Revolution
Democracy	Iceland
Democracy	Ireland
Democracy	John_Adams
Democracy	Kyrgyzstan
Democracy	Lebanon
Democracy	Liberal_democracy
Democracy	Liberalism
Democracy	Magna_Carta
Democracy	Marxism
Democracy	Middle_Ages
Democracy	Monarchy
Democracy	Nazi_Germany
Democracy	Oligarchy
Democracy	Philosophy
Democracy	Polish-Lithuanian_Commonwealth
Democracy	Socialism
Democracy	Society
Democracy	South_Africa
Democracy	South_America
Democracy	Soviet_Union
Democracy	Switzerland
Democracy	Trade_union
Democracy	Tribe
Democracy	Ukraine
Democracy	United_States
Democracy	United_States_Bill_of_Rights
Democracy	United_States_Constitution
Democracy	World_War_I
Democracy	World_War_II
Democracy	Yugoslavia
Democratic_Action_Party	Malaysia
Democratic_Action_Party	Parliament_of_Malaysia
Democratic_Republic_of_the_Congo	Africa
Democratic_Republic_of_the_Congo	African_Great_Lakes
Democratic_Republic_of_the_Congo	African_Union
Democratic_Republic_of_the_Congo	Agriculture
Democratic_Republic_of_the_Congo	Algeria
Democratic_Republic_of_the_Congo	Amazon_Rainforest
Democratic_Republic_of_the_Congo	Angola
Democratic_Republic_of_the_Congo	Argentina
Democratic_Republic_of_the_Congo	Armenia
Democratic_Republic_of_the_Congo	Atlantic_Ocean
Democratic_Republic_of_the_Congo	Austria
Democratic_Republic_of_the_Congo	Belgium
Democratic_Republic_of_the_Congo	Benin
Democratic_Republic_of_the_Congo	Biodiversity
Democratic_Republic_of_the_Congo	Bonobo
Democratic_Republic_of_the_Congo	Botswana
Democratic_Republic_of_the_Congo	Brazil
Democratic_Republic_of_the_Congo	British_Indian_Ocean_Territory
Democratic_Republic_of_the_Congo	Brussels
Democratic_Republic_of_the_Congo	Bulgaria
Democratic_Republic_of_the_Congo	Burkina_Faso
Democratic_Republic_of_the_Congo	Burundi
Democratic_Republic_of_the_Congo	C%C3%B4te_d%27Ivoire
Democratic_Republic_of_the_Congo	Cambodia
Democratic_Republic_of_the_Congo	Cameroon
Democratic_Republic_of_the_Congo	Canada
Democratic_Republic_of_the_Congo	Cape_Verde
Democratic_Republic_of_the_Congo	Central_African_Republic
Democratic_Republic_of_the_Congo	Chad
Democratic_Republic_of_the_Congo	Cold_War
Democratic_Republic_of_the_Congo	Comoros
Democratic_Republic_of_the_Congo	Congo_River
Democratic_Republic_of_the_Congo	Copper
Democratic_Republic_of_the_Congo	Country
Democratic_Republic_of_the_Congo	Croatia
Democratic_Republic_of_the_Congo	Currency
Democratic_Republic_of_the_Congo	Cyprus
Democratic_Republic_of_the_Congo	Czech_Republic
Democratic_Republic_of_the_Congo	Diamond
Democratic_Republic_of_the_Congo	Djibouti
Democratic_Republic_of_the_Congo	Dominica
Democratic_Republic_of_the_Congo	Dutch_language
Democratic_Republic_of_the_Congo	East_Africa
Democratic_Republic_of_the_Congo	Egypt
Democratic_Republic_of_the_Congo	Equatorial_Guinea
Democratic_Republic_of_the_Congo	Eritrea
Democratic_Republic_of_the_Congo	Ethiopia
Democratic_Republic_of_the_Congo	Ethnic_group
Democratic_Republic_of_the_Congo	Falkland_Islands
Democratic_Republic_of_the_Congo	Famine
Democratic_Republic_of_the_Congo	France
Democratic_Republic_of_the_Congo	French_Guiana
Democratic_Republic_of_the_Congo	French_Southern_and_Antarctic_Lands
Democratic_Republic_of_the_Congo	French_language
Democratic_Republic_of_the_Congo	Gabon
Democratic_Republic_of_the_Congo	Georgia_%28country%29
Democratic_Republic_of_the_Congo	Ghana
Democratic_Republic_of_the_Congo	Gorilla
Democratic_Republic_of_the_Congo	Great_Rift_Valley
Democratic_Republic_of_the_Congo	Guadeloupe
Democratic_Republic_of_the_Congo	Guinea
Democratic_Republic_of_the_Congo	Guinea-Bissau
Democratic_Republic_of_the_Congo	Haiti
Democratic_Republic_of_the_Congo	Human
Democratic_Republic_of_the_Congo	Human_rights
Democratic_Republic_of_the_Congo	Hungary
Democratic_Republic_of_the_Congo	Indian_Ocean
Democratic_Republic_of_the_Congo	Iron
Democratic_Republic_of_the_Congo	Italy
Democratic_Republic_of_the_Congo	Ivory
Democratic_Republic_of_the_Congo	Kenya
Democratic_Republic_of_the_Congo	Lake_Albert
Democratic_Republic_of_the_Congo	Lake_Tanganyika
Democratic_Republic_of_the_Congo	Laos
Democratic_Republic_of_the_Congo	Lebanon
Democratic_Republic_of_the_Congo	Lesotho
Democratic_Republic_of_the_Congo	Liberia
Democratic_Republic_of_the_Congo	Libya
Democratic_Republic_of_the_Congo	List_of_countries
Democratic_Republic_of_the_Congo	List_of_countries_by_system_of_government
Democratic_Republic_of_the_Congo	List_of_sovereign_states
Democratic_Republic_of_the_Congo	Lithuania
Democratic_Republic_of_the_Congo	Madagascar
Democratic_Republic_of_the_Congo	Malawi
Democratic_Republic_of_the_Congo	Mali
Democratic_Republic_of_the_Congo	Mark_Twain
Democratic_Republic_of_the_Congo	Martinique
Democratic_Republic_of_the_Congo	Mauritania
Democratic_Republic_of_the_Congo	Mauritius
Democratic_Republic_of_the_Congo	Mayotte
Democratic_Republic_of_the_Congo	Mineral
Democratic_Republic_of_the_Congo	Morocco
Democratic_Republic_of_the_Congo	Mozambique
Democratic_Republic_of_the_Congo	Namibia
Democratic_Republic_of_the_Congo	Niger
Democratic_Republic_of_the_Congo	Nigeria
Democratic_Republic_of_the_Congo	Nuclear_weapon
Democratic_Republic_of_the_Congo	Okapi
Democratic_Republic_of_the_Congo	Poland
Democratic_Republic_of_the_Congo	Portugal
Democratic_Republic_of_the_Congo	R%C3%A9union
Democratic_Republic_of_the_Congo	Rainforest
Democratic_Republic_of_the_Congo	Republic_of_the_Congo
Democratic_Republic_of_the_Congo	Romania
Democratic_Republic_of_the_Congo	Rwanda
Democratic_Republic_of_the_Congo	Rwandan_Genocide
Democratic_Republic_of_the_Congo	S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe
Democratic_Republic_of_the_Congo	Saint-Pierre_and_Miquelon
Democratic_Republic_of_the_Congo	Saint_Helena
Democratic_Republic_of_the_Congo	Saint_Lucia
Democratic_Republic_of_the_Congo	Second_Congo_War
Democratic_Republic_of_the_Congo	Senegal
Democratic_Republic_of_the_Congo	Senufo_languages
Democratic_Republic_of_the_Congo	Serbia
Democratic_Republic_of_the_Congo	Seychelles
Democratic_Republic_of_the_Congo	Sierra_Leone
Democratic_Republic_of_the_Congo	Slovakia
Democratic_Republic_of_the_Congo	Slovenia
Democratic_Republic_of_the_Congo	Somalia
Democratic_Republic_of_the_Congo	South_Africa
Democratic_Republic_of_the_Congo	South_America
Democratic_Republic_of_the_Congo	Southern_Africa
Democratic_Republic_of_the_Congo	Spain
Democratic_Republic_of_the_Congo	Sub-Saharan_Africa
Democratic_Republic_of_the_Congo	Sudan
Democratic_Republic_of_the_Congo	Swaziland
Democratic_Republic_of_the_Congo	Switzerland
Democratic_Republic_of_the_Congo	Tanzania
Democratic_Republic_of_the_Congo	The_Gambia
Democratic_Republic_of_the_Congo	Time_zone
Democratic_Republic_of_the_Congo	Togo
Democratic_Republic_of_the_Congo	Tunisia
Democratic_Republic_of_the_Congo	Uganda
Democratic_Republic_of_the_Congo	Ukraine
Democratic_Republic_of_the_Congo	United_Kingdom
Democratic_Republic_of_the_Congo	Uranium
Democratic_Republic_of_the_Congo	Uruguay
Democratic_Republic_of_the_Congo	Vanuatu
Democratic_Republic_of_the_Congo	Vietnam
Democratic_Republic_of_the_Congo	Western_Sahara
Democratic_Republic_of_the_Congo	World_Heritage_Site
Democratic_Republic_of_the_Congo	World_War_II
Democratic_Republic_of_the_Congo	Yemen
Democratic_Republic_of_the_Congo	Zambia
Democratic_Republic_of_the_Congo	Zimbabwe
Demosthenes	Adolf_Hitler
Demosthenes	Agamemnon
Demosthenes	Alexander_the_Great
Demosthenes	Ancient_Greece
Demosthenes	Apollo
Demosthenes	Aristotle
Demosthenes	Athens
Demosthenes	France
Demosthenes	French_Revolution
Demosthenes	Friedrich_Nietzsche
Demosthenes	Greece
Demosthenes	J._M._W._Turner
Demosthenes	Library_of_Alexandria
Demosthenes	Macedon
Demosthenes	Mark_Antony
Demosthenes	Mediterranean_Sea
Demosthenes	Middle_Ages
Demosthenes	Modern_history
Demosthenes	Paris
Demosthenes	Pericles
Demosthenes	Philosophy
Demosthenes	Plato
Demosthenes	Pompeii
Demosthenes	Pound_sterling
Demosthenes	Renaissance
Demosthenes	Tribe
Demosthenes	Trojan_War
Demosthenes	United_States_Constitution
Demosthenes	United_States_dollar
Demosthenes	Venus
Demosthenes	World_War_II
Denis_Law	Aberdeen
Denis_Law	Football_%28soccer%29
Denis_Law	Liverpool_F.C.
Denis_Law	Manchester
Denis_Law	Manchester_United_F.C.
Denis_Law	Prostate_cancer
Denis_Law	Radio
Denis_Law	Scotland
Denis_Law	Television
Denmark	Aarhus
Denmark	Agriculture
Denmark	Anno_Domini
Denmark	Badminton
Denmark	Baltic_Sea
Denmark	Canada
Denmark	Canute_the_Great
Denmark	Christianity
Denmark	Constitutional_monarchy
Denmark	Continent
Denmark	Copenhagen
Denmark	Currency
Denmark	Danske_Statsbaner
Denmark	England
Denmark	Equatorial_Guinea
Denmark	Euro
Denmark	Europe
Denmark	European_Union
Denmark	Faroe_Islands
Denmark	Football_%28soccer%29
Denmark	France
Denmark	German_language
Denmark	Germany
Denmark	Ghana
Denmark	Greenland
Denmark	Iceland
Denmark	India
Denmark	International_Space_Station
Denmark	Internet
Denmark	Ireland
Denmark	List_of_countries_by_system_of_government
Denmark	NATO
Denmark	Netherlands
Denmark	Niels_Bohr
Denmark	North_Sea
Denmark	Norway
Denmark	Poland
Denmark	S%C3%B8ren_Kierkegaard
Denmark	Sk%C3%A5neland
Denmark	Sunlight
Denmark	Sweden
Denmark	The_Wall_Street_Journal
Denmark	Time_zone
Denmark	Treaty_of_Versailles
Denmark	United_Kingdom
Denmark	United_Nations
Denmark	United_States_Virgin_Islands
Denmark	Viking
Denmark	William_Shakespeare
Denmark	World_War_I
Denmark	World_War_II
Dennis_Ritchie	Applied_mathematics
Dennis_Ritchie	Bill_Clinton
Dennis_Ritchie	C%2B%2B
Dennis_Ritchie	Computer_science
Dennis_Ritchie	Linux
Dennis_Ritchie	Microsoft_Windows
Dennis_Ritchie	Physics
Dennis_Ritchie	Unix
Denver%2C_Colorado	Amtrak
Denver%2C_Colorado	Austria
Denver%2C_Colorado	Bob_Dylan
Denver%2C_Colorado	Capital
Denver%2C_Colorado	Chicago
Denver%2C_Colorado	Detroit%2C_Michigan
Denver%2C_Colorado	Folk_music
Denver%2C_Colorado	Gulf_of_Mexico
Denver%2C_Colorado	Jack_Kerouac
Denver%2C_Colorado	Jazz
Denver%2C_Colorado	Jew
Denver%2C_Colorado	National_Hockey_League
Denver%2C_Colorado	New_York_City
Denver%2C_Colorado	North_America
Denver%2C_Colorado	Rocky_Mountains
Denver%2C_Colorado	Time_zone
Denver%2C_Colorado	United_States
Denver%2C_Colorado	Winter
Derby	18th_century
Derby	Actor
Derby	BBC
Derby	Birmingham
Derby	Bristol
Derby	Charles_Darwin
Derby	City_status_in_the_United_Kingdom
Derby	Education
Derby	Elizabeth_II_of_the_United_Kingdom
Derby	England
Derby	Florence_Nightingale
Derby	Football_%28soccer%29
Derby	Germany
Derby	India
Derby	Industry
Derby	Italy
Derby	Jazz
Derby	John_Flamsteed
Derby	Leeds
Derby	Leicester
Derby	London
Derby	M1_motorway
Derby	Manchester
Derby	New_York_City
Derby	Nottingham
Derby	Philosophy
Derby	Prime_Minister_of_the_United_Kingdom
Derby	Russia
Derby	Sheffield
Derby	Victoria_Cross
Derby	York
Desert	Animal
Desert	Antarctica
Desert	Asia
Desert	Biodiversity
Desert	Continent
Desert	Geography
Desert	Great_Salt_Lake
Desert	Himalayas
Desert	Ice_age
Desert	Ice_sheet
Desert	India
Desert	Irrigation
Desert	Landscape
Desert	Pea
Desert	Rain
Desert	Salt
Desert	Sand
Desert	Snow
Desert	Sunflower
Desert	United_States
Desert	Vegetation
Desert	Water
Desert	Yellow_River
Desert_locust	Africa
Desert_locust	Agriculture
Desert_locust	Algeria
Desert_locust	Animal
Desert_locust	Asia
Desert_locust	Atlantic_Ocean
Desert_locust	Banana
Desert_locust	Barley
Desert_locust	Beetle
Desert_locust	Bible
Desert_locust	Binomial_nomenclature
Desert_locust	Burkina_Faso
Desert_locust	Cape_Verde
Desert_locust	Chad
Desert_locust	Cotton
Desert_locust	Egypt
Desert_locust	Flower
Desert_locust	Fruit
Desert_locust	Government
Desert_locust	Guinea
Desert_locust	India
Desert_locust	Infrastructure
Desert_locust	Maize
Desert_locust	Mali
Desert_locust	Mammal
Desert_locust	Mauritania
Desert_locust	Middle_East
Desert_locust	Morocco
Desert_locust	Niger
Desert_locust	Qur%27an
Desert_locust	Red_Sea
Desert_locust	Rice
Desert_locust	Russia
Desert_locust	Saudi_Arabia
Desert_locust	Scientific_classification
Desert_locust	Seed
Desert_locust	Senegal
Desert_locust	Sorghum
Desert_locust	Spain
Desert_locust	Sudan
Desert_locust	Sugarcane
Desert_locust	The_Gambia
Desert_locust	Tunisia
Desert_locust	Wasp
Desert_locust	Weather
Desert_locust	Yemen
Desmond_Tutu	Africa
Desmond_Tutu	Afrikaans
Desmond_Tutu	Anglicanism
Desmond_Tutu	Brazil
Desmond_Tutu	Cape_Town
Desmond_Tutu	Communism
Desmond_Tutu	Cuba
Desmond_Tutu	Gunpowder
Desmond_Tutu	HIV
Desmond_Tutu	Indonesia
Desmond_Tutu	Israel
Desmond_Tutu	Jesus
Desmond_Tutu	Johannesburg
Desmond_Tutu	Lesotho
Desmond_Tutu	Nelson_Mandela
Desmond_Tutu	Nobel_Peace_Prize
Desmond_Tutu	Pope_Benedict_XVI
Desmond_Tutu	Prostate_cancer
Desmond_Tutu	Roman_Catholic_Church
Desmond_Tutu	South_Africa
Desmond_Tutu	Terrorism
Desmond_Tutu	The_Adventures_of_Tintin
Desmond_Tutu	The_Holocaust
Desmond_Tutu	Tibet
Desmond_Tutu	United_Kingdom
Desmond_Tutu	United_Nations
Desmond_Tutu	William_Wilberforce
Desmond_Tutu	Zimbabwe
Desmond_Tutu	Zionism
Despotism	18th_century
Despotism	Autocracy
Despotism	Byzantine_Empire
Despotism	Despotism
Despotism	Egypt
Despotism	Manuel_I_Komnenos
Despotism	Monarchy
Despotism	Oligarchy
Detroit%2C_Michigan	1973_oil_crisis
Detroit%2C_Michigan	19th_century
